|table_name|feed_name|feed_location|load_state_var|repo|file
793|ROLLUP_STATE|||grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo.yaml
794|ROLLUP_STATE|||grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo_conv.yaml
795|SALES_CHANNEL_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-options-to-dw.yaml
796|SALES_CHANNEL_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dim_compare.yaml
797|SALES_CHANNEL_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dim_compare.yaml
798|SCREEN_LOCATION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/ad_unit_dim.yaml
799|SCREEN_LOCATION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/ad_unit_dim_old.yaml
800|SCREEN_LOCATION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-options-to-dw.yaml
801|SCREEN_LOCATION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dim_compare.yaml
802|SCREEN_LOCATION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dim_compare.yaml
803|SEGMENT_DAILY_FACT|SegmentReachDailyHourlyReport|gcs|grid_segment_reach_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/segment_reach.yaml
804|SEGMENT_DAILY_FACT|SegmentTrafficDailyHourlyReport|gcs|grid_segment_traffic_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/segment_traffic.yaml
805|SEGMENT_DAILY_FACT|ox_segment_users_dailyhourly|hdfs|grid_segment_users_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/segment_users.yaml
806|SEGMENT_DAILY_FACT|SegmentTrafficDailyHourlyReport||grid_segment_traffic_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/sitesegment_reach.yaml
807|SEGMENT_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor-schema-config-old.yaml
808|SEGMENT_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor-schema-config.yaml
809|SEGMENT_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/segment_dim.yaml
810|SEGMENT_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/segment_dim_old.yaml
811|SEGMENT_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/sync_data.yaml
812|SEGMENT_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dim_compare.yaml
813|SEGMENT_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dim_compare.yaml
814|SEGMENT_DIM|SegmentReachDailyHourlyReport|gcs|grid_segment_reach_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/segment_reach.yaml
815|SEGMENT_DIM|SegmentTrafficDailyHourlyReport|gcs|grid_segment_traffic_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/segment_traffic.yaml
816|SEGMENT_DIM|ox_segment_users_dailyhourly|hdfs|grid_segment_users_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/segment_users.yaml
817|SEGMENT_DIM|SegmentTrafficDailyHourlyReport||grid_segment_traffic_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/sitesegment_reach.yaml
818|SEGMENT_DIM|||segment_dmp_loader_last_run|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/segment_dmp_loader/segment_dmp_loader.yaml
819|SF_ACCOUNT|||dim_sites_to_owners_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/dim_sites_to_owners.yaml
820|SF_ACCOUNT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
821|SF_ACCOUNT|||adaptive_insights_output_loader|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/adaptive_insights_output/adaptive_insights_output.yaml
822|SF_ACCOUNT|||adaptive_insights_output_loader_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/adaptive_insights_output_old/adaptive_insights_output.yaml
823|SF_ACCOUNTTEAMMEMBER||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
824|SF_AXB_ACCOUNT__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
825|SF_CONTACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
826|SF_DOMAIN__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
827|SF_FEES_BY_DEMAND_SOURCE__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
828|SF_OPPORTUNITY||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
829|SF_OPPORTUNITYLINEITEMS__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
830|SF_OPPORTUNITY_SITE_DOMAIN__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
831|SF_PRICING_ENTRY__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
832|SF_PRICING_STRATEGY__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
833|SF_PRODUCT_OFFERING__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
834|SF_PRODUCT__C|||dim_sites_to_owners_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/dim_sites_to_owners.yaml
835|SF_PRODUCT__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
836|SF_PRODUCT__C|||adaptive_insights_output_loader|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/adaptive_insights_output/adaptive_insights_output.yaml
837|SF_PRODUCT__C|||adaptive_insights_output_loader_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/adaptive_insights_output_old/adaptive_insights_output.yaml
838|SF_PRODUCT__C|||product_site_dim_loader_last_run|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/product_site_dim_loader/product_site_dim_loader.yaml
839|SF_PRODUCT__C|||product_site_dim_loader_last_run|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/product_site_dim_loader_old/product_site_dim_loader.yaml
840|SF_RECORDTYPE||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
841|SF_SITE__C||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
842|SF_USER|||dim_sites_to_owners_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/dim_sites_to_owners.yaml
843|SF_USER||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
844|SF_USERROLE||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/env.sample.yaml
845|SINGLE_CARRIER||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-options-to-dw.yaml
846|SINGLE_CARRIER|DemandTechnographicSummaryReport|gcs|grid_techno_demand_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/ox_demand_technosum_hourly.yaml
847|SINGLE_CARRIER|OpenRTBReport|gcs|grid_ox_openrtb_sum_hourly_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/ox_openrtb_sum_hourly.yaml
848|SINGLE_CARRIER|SupplyTechnographicSummaryReport|gcs|grid_techno_supply_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/ox_supply_technosum_hourly.yaml
849|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor-schema-config-old.yaml
850|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor-schema-config.yaml
851|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/site_dim.yaml
852|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/site_dim_old.yaml
853|SITE_DIM|||dim_sites_to_owners_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/dim_sites_to_owners.yaml
854|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/sync_data.yaml
855|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/data_compare.yaml
856|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dim_compare.yaml
857|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/data_compare.yaml
858|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dim_compare.yaml
859|SITE_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/history_table_load_new/history_table_load_new.yaml
860|SITE_DIM|||last_run_for_load_first_impr_dates|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/load_first_impr_dates/load_first_impr_dates.yaml
861|SITE_DIM|||last_run_for_load_first_impr_dates_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/load_first_impr_dates_old/load_first_impr_dates.yaml
862|SITE_DIM|ConversionSiteReport|hdfs|grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo_conv.yaml
863|SITE_DIM|||grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo.yaml
864|SITE_DIM|||grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo_conv.yaml
865|SITE_DIM|||grid_viewability_traffic_sum_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/viewability_traffic_sum_hourly.yaml
866|SITE_SECTION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor-schema-config-old.yaml
867|SITE_SECTION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor-schema-config.yaml
868|SITE_SECTION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/site_section_dim.yaml
869|SITE_SECTION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor/site_section_dim_old.yaml
870|SITE_SECTION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/sync_data.yaml
871|SITE_SECTION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dim_compare.yaml
872|SITE_SECTION_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dim_compare.yaml
873|SITE_SEGMENT_DAILY_FACT|SegmentTrafficDailyHourlyReport|gcs|grid_segment_traffic_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/segment_traffic.yaml
874|SITE_SEGMENT_DAILY_FACT|SegmentTrafficDailyHourlyReport||grid_segment_traffic_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/sitesegment_reach.yaml
875|SUPPLY_DAILY_FACT|||heartbeat_last_run|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/heartbeat.yaml
876|SUPPLY_DAILY_FACT|||heartbeat_last_run_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/heartbeat_old.yaml
877|SUPPLY_DAILY_FACT|||last_hour_daily_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups/daily_rollups.yaml
878|SUPPLY_DAILY_FACT|||last_hour_daily_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups_old/daily_rollups_old.yaml
879|SUPPLY_DAILY_FACT|||last_run_for_load_first_impr_dates|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/load_first_impr_dates/load_first_impr_dates.yaml
880|SUPPLY_DAILY_FACT|||last_run_for_load_first_impr_dates_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/load_first_impr_dates_old/load_first_impr_dates.yaml
881|SUPPLY_DAILY_FACT|||last_hour_monthly_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups/monthly_rollups.yaml
882|SUPPLY_DAILY_FACT|||last_hour_monthly_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups_old/monthly_rollups_old.yaml
883|SUPPLY_DAILY_FACT|SupplyTechnographicSummaryReport|gcs|grid_techno_supply_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/ox_supply_technosum_hourly.yaml
884|SUPPLY_DAILY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/rollup.yaml
885|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||ox_payment_monthly_fact_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_payment_monthly_fact.yaml
886|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||ox_payment_monthly_fact_loaded_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_payment_monthly_fact_old.yaml
887|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||last_hour_daily_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups/daily_rollups.yaml
888|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||last_hour_daily_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups_old/daily_rollups_old.yaml
889|SUPPLY_DEMAND_COUNTRY_DAILY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dq_framework.yaml
890|SUPPLY_DEMAND_COUNTRY_DAILY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dq_framework.yaml
891|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||last_hour_line_item_targeting_attr_daily_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/line_item_targeting_attr_daily/line_item_targeting_attr_daily.yaml
892|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||last_hour_line_item_targeting_attr_daily_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/line_item_targeting_attr_daily_old/line_item_targeting_attr_daily_old.yaml
893|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||last_hour_monthly_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups/monthly_rollups.yaml
894|SUPPLY_DEMAND_COUNTRY_DAILY_FACT|||last_hour_monthly_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups_old/monthly_rollups_old.yaml
895|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||dashboard_supply_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/dashboard_supply.yaml
896|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||dashboard_supply_loaded_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/dashboard_supply_old.yaml
897|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||ox_billing_monthly_fact_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_billing_monthly_fact.yaml
898|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||ox_billing_monthly_fact_loaded_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_billing_monthly_fact_old.yaml
899|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||last_hour_daily_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups/daily_rollups.yaml
900|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||last_hour_daily_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups_old/daily_rollups_old.yaml
901|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dq_framework.yaml
902|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dq_framework.yaml
903|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|TrafficReport|gcs|grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo.yaml
904|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|ConversionSiteReport|hdfs|grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo_conv.yaml
905|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network/supply_demand_network.yaml
906|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network_old/supply_demand_network.yaml
907|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo.yaml
908|SUPPLY_DEMAND_COUNTRY_HOURLY_FACT|||grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo_conv.yaml
909|SUPPLY_DEMAND_COUNTRY_MONTHLY_FACT|||last_hour_monthly_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups/monthly_rollups.yaml
910|SUPPLY_DEMAND_COUNTRY_MONTHLY_FACT|||last_hour_monthly_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups_old/monthly_rollups_old.yaml
911|SUPPLY_DEMAND_GEO_DAILY_FACT|||last_hour_daily_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups/daily_rollups.yaml
912|SUPPLY_DEMAND_GEO_DAILY_FACT|||last_hour_daily_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups_old/daily_rollups_old.yaml
913|SUPPLY_DEMAND_GEO_DAILY_FACT|||last_hour_monthly_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups/monthly_rollups.yaml
914|SUPPLY_DEMAND_GEO_DAILY_FACT|||last_hour_monthly_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups_old/monthly_rollups_old.yaml
915|SUPPLY_DEMAND_GEO_HOURLY_FACT|||last_hour_daily_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups/daily_rollups.yaml
916|SUPPLY_DEMAND_GEO_HOURLY_FACT|||last_hour_daily_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups_old/daily_rollups_old.yaml
917|SUPPLY_DEMAND_GEO_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dq_framework.yaml
918|SUPPLY_DEMAND_GEO_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dq_framework.yaml
919|SUPPLY_DEMAND_GEO_HOURLY_FACT|TrafficReport|gcs|grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo.yaml
920|SUPPLY_DEMAND_GEO_HOURLY_FACT|ConversionSiteReport|hdfs|grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo_conv.yaml
921|SUPPLY_DEMAND_GEO_HOURLY_FACT|||grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo.yaml
922|SUPPLY_DEMAND_GEO_HOURLY_FACT|||grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo_conv.yaml
923|SUPPLY_DEMAND_GEO_MONTHLY_FACT|||last_hour_monthly_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups/monthly_rollups.yaml
924|SUPPLY_DEMAND_GEO_MONTHLY_FACT|||last_hour_monthly_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups_old/monthly_rollups_old.yaml
925|SUPPLY_DEMAND_NETWORK_DAILY_FACT|||ox_payment_monthly_fact_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_payment_monthly_fact.yaml
926|SUPPLY_DEMAND_NETWORK_DAILY_FACT|||ox_payment_monthly_fact_loaded_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_payment_monthly_fact_old.yaml
927|SUPPLY_DEMAND_NETWORK_DAILY_FACT|||product_site_dim_loader_last_run|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/product_site_dim_loader/product_site_dim_loader.yaml
928|SUPPLY_DEMAND_NETWORK_DAILY_FACT|||product_site_dim_loader_last_run|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/product_site_dim_loader_old/product_site_dim_loader.yaml
929|SUPPLY_DEMAND_NETWORK_DAILY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network/supply_demand_network.yaml
930|SUPPLY_DEMAND_NETWORK_DAILY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network_old/supply_demand_network.yaml
931|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_NETWORKTZ|||ox_billing_monthly_fact_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_billing_monthly_fact.yaml
932|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_NETWORKTZ|||ox_billing_monthly_fact_loaded_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/ox_billing_monthly_fact_old.yaml
933|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_NETWORKTZ||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network/supply_demand_network.yaml
934|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_NETWORKTZ||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network_old/supply_demand_network.yaml
935|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_UTC|||adaptive_insights_output_loader|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/adaptive_insights_output/adaptive_insights_output.yaml
936|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_UTC|||adaptive_insights_output_loader_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/adaptive_insights_output_old/adaptive_insights_output.yaml
937|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_UTC||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network/supply_demand_network.yaml
938|SUPPLY_DEMAND_NETWORK_DAILY_FACT_IN_UTC||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/supply_demand_network_old/supply_demand_network.yaml
939|SUPPLY_DEMAND_PAIRS_FACT|TrafficReport|gcs|grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo.yaml
940|SUPPLY_DEMAND_PAIRS_FACT|||grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo.yaml
941|SUPPLY_HOURLY_FACT|||last_hour_daily_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups/daily_rollups.yaml
942|SUPPLY_HOURLY_FACT|||last_hour_daily_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/daily_rollups_old/daily_rollups_old.yaml
943|SUPPLY_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework/dq_framework.yaml
944|SUPPLY_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/dq_framework_old/dq_framework.yaml
945|SUPPLY_HOURLY_FACT|TrafficReport|gcs|grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo.yaml
946|SUPPLY_HOURLY_FACT|ConversionSiteReport|hdfs|grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo_conv.yaml
947|SUPPLY_HOURLY_FACT|||grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo.yaml
948|SUPPLY_HOURLY_FACT|||grid_conv_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo_conv.yaml
949|SUPPLY_KEY_VALUE_DAILY_FACT|ox_site_keyvalue_dailyhourly|hdfs|grid_supply_key_value_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_key_value.yaml
950|SUPPLY_KEY_VALUE_DAILY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/rollup.yaml
951|SUPPLY_MONTHLY_FACT|||last_hour_monthly_rollup_completed|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups/monthly_rollups.yaml
952|SUPPLY_MONTHLY_FACT|||last_hour_monthly_rollup_completed_old|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/monthly_rollups_old/monthly_rollups_old.yaml
953|SUPPLY_MONTHLY_FACT|SupplyTechnographicSummaryReport|gcs|grid_techno_supply_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/ox_supply_technosum_hourly.yaml
954|SUPPLY_MONTHLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/rollup.yaml
955|SUPPLY_SIZE_FACT|TrafficReport|gcs|grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_demand_geo.yaml
956|SUPPLY_SIZE_FACT|||grid_oxts_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/supply_demand_geo.yaml
957|SUPPLY_TOP_BID_HOURLY_FACT|TopBidReport|gcs|supply_top_bid_hourly_fact_last_hour_loaded|data-sustain-snowflake-etl|data-sustain-snowflake-etl/jobs/odfi_etls/supply_top_bid_hourly.yaml
958|SUPPLY_TOP_BID_HOURLY_FACT||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/vertica/python/rollup.yaml
959|TARGETING_DIM||||data-sustain-snowflake-etl|data-sustain-snowflake-etl/conf/api-extractor-schema-config-old.yaml
